Frequency;Cores;CacheSize;P_orig;P;P_dyn_orig;P_dyn;P_dyn_rest;P_dyn_mem_orig;P_dyn_mem;P_dyn_arm_orig;P_dyn_arm;P_idle;P_idle_kfc;P_idle_arm;rps_orig;rps;IPC_orig;IPC;memory_heaviness_orig;memory_heaviness;IPR_orig;IPR;measured_P;measured_rps;delta_rps_rel_orig;delta_P_rel_orig;delta_rps_orig;delta_P_orig;delta_rps_rel;delta_P_rel;delta_rps;delta_P
2e3;2;128;6.77000070807158;6.742421127434731;2.303288998857432;2.275709418220583;0.31343701034374394;0.02870064890696008;0.028717202453249678;1.9611513396067282;1.9335552054235894;4.466711709214148;0.22624968124494746;0.4949149951423405;11034.501616515015;10668.058433406482;0.2563254828075685;0.2499676240345321;0.0024021421930824492;0.0024940378374734102;46458.914360741706;46862.81493392859;7.563459289661303;10971.075267857997;-0.005748003023724213;0.10490683577477879;-63.426348657018025;0.7934585815897233;0.027619611300932795;0.10855325992814832;303.016834451515;0.8210381622265714
200;1;256;4.118943451935341;4.118249077217726;0.2882904983771808;0.2875961236595651;0.08458977340481666;0.016003205033166622;0.015985568906862056;0.18769751993919748;0.18702078134788636;3.8306529535581606;0.013350799503448882;0.07175512122785198;2781.040120435957;2778.7590341264195;0.7386755814549125;0.7391306906415059;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.03314154347925;2906.1403253201106;0.044983243486808454;-0.0212742120580458;125.10020488415375;-0.0858019084560917;0.043831775803757904;-0.021102044850391504;127.38129119369114;-0.08510753373847635
300;1;256;4.1919679759206465;4.191512833238873;0.3671334457162423;0.36667830303446936;0.11309385931013141;0.018704924485864742;0.0186900706699668;0.2353346619202461;0.2348943730543711;3.824834530204404;0.014813362109801952;0.06447413526774234;3926.9876876099306;3923.9171318003428;0.6953681087867758;0.6958232179733692;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.163595049225817;4323.5670293102985;0.10098818057199885;-0.006814525994814282;396.5793417003679;-0.02837292669482938;0.09243522646940631;-0.006705211165587979;399.64989750995574;-0.02791778401305578
400;1;256;4.260770564159296;4.260545850873984;0.43691269014509587;0.4366879768597838;0.13974025691899689;0.021029728578316996;0.021017554696590536;0.276142704647782;0.27593016524419633;3.8238578740142004;0.01749535448626707;0.06081548670107363;4921.885784301958;4918.242584232908;0.6536541520666711;0.6541092612532645;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.275006767682934;5472.358893603347;0.11184191048420665;0.003330100815572361;550.4731093013888;0.014236203523638302;0.10125730423458645;0.0033826652435425472;554.116309370439;0.01446091680895023
500;1;256;4.327771688017104;4.327768601488873;0.5000487030295544;0.5000456165013228;0.16452896623141314;0.023005767815727753;0.02299617149193762;0.31251396898241346;0.31252047877797207;3.82772298498755;0.021396776632844235;0.060779175527845855;5774.733554172578;5770.721617187737;0.6135337112945982;0.6139888204811917;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.379830397957798;6488.637626604146;0.12362545660928917;0.011886010464005187;713.9040724315682;0.05205870994069439;0.11064202544966795;0.011886715178103855;717.916009416409;0.052061796468925614
600;1;256;4.395299354370148;4.395509091959616;0.5588694912456958;0.5590792288351638;0.18745998724738006;0.02466011732511835;0.024652996183029414;0.34674938667319744;0.3469662454047544;3.8364298631244522;0.026517628549533448;0.064365201748059;6494.530140882337;6490.340456428452;0.5750067864705575;0.5754618956571509;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.484799309477735;7349.720271186061;0.13167852204124794;0.0199562898875868;855.1901303037239;0.08949995510758679;0.11692687381950205;0.0199095235609366;859.379814757609;0.08929021751811916
700;1;256;4.465589105604762;4.466002864672548;0.6156105971798538;0.6160243562476402;0.20853331996689772;0.026018776855327004;0.02601402851870411;0.381058500357629;0.3814770077620384;3.8499785084249076;0.03285791023633471;0.07157356536171307;7090.274688091773;7086.085327718679;0.5380733775945485;0.538528486781142;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.540959283325581;7786.281350009569;0.09816356806129811;0.016597853673248834;696.006661917796;0.07537017772081889;0.08992688432585726;0.016506736567375252;700.1960222908901;0.07495641865303249
800;1;256;4.540784019617538;4.541392997524262;0.6724150987286224;0.6730240766353468;0.2277489643899661;0.027106670777008728;0.027104192869616746;0.4175594635616475;0.4181709193757639;3.868368920888916;0.040417621693248015;0.08240426636880807;7570.966339461429;7566.94245682204;0.5027334846665715;0.5031885938531651;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.655900473818915;7983.368439332843;0.05447152732959461;0.024724852871898784;412.40209987141407;0.1151164542013765;0.05216168910094834;0.024594055852042235;416.4259825108029;0.1145074762946523
900;1;256;4.622934709815333;4.6237301039216145;0.731333609298856;0.7321290034051373;0.24510692051658522;0.027947648082635508;0.027947338228239284;0.4582790406996353;0.45907474466031273;3.891601100516477;0.049196762920273376;0.09685730476934401;7945.604238651848;7941.898069502156;0.46898710768662655;0.46944221687321996;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.755491428068562;8079.32624544438;0.016829683781887025;0.02787445214827508;133.72200679253183;0.13255671825322946;0.01700985599135995;0.02770719412282954;137.4281759422238;0.13176132414694752
1e3;1;256;4.71399932511526;4.714972332781717;0.7943242778076685;0.7952972854741258;0.26060718834675517;0.02856448238649615;0.028566238208860555;0.5051526070744172;0.5061238589185102;3.9196750473075914;0.059195333917410775;0.11493268056332087;8223.187529323572;8219.938391522659;0.4368342466547135;0.437289355841307;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.848481431796001;8088.8912776042725;-0.016331410568031415;0.027736954048914506;-134.2962517192991;0.1344821066807409;-0.016200874683680918;0.027536271076288067;-131.04711391838646;0.13350909901428398
1100;1;256;4.81584354994469;4.816985368531943;0.8632527886824314;0.8643946072696839;0.2742497678804757;0.02897887192469637;0.02898259104758625;0.5600241488772593;0.5611622483416219;3.952590761262259;0.07041333468466024;0.13663039375073865;8412.715355137143;8410.049648647162;0.40627490157083246;0.4067300107574259;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;4.9605387264654555;8105.455435401072;-0.03652327539507754;0.02916924642656012;-307.2599197360714;0.14469517652076558;-0.03757891406271345;0.028939066067084067;-304.5942132460905;0.14355335793351287
1200;1;256;4.9302406042412565;4.931542431109923;0.9398923618607781;0.9411941887294446;0.28603465911774706;0.02921143955515878;0.029217019602338988;0.6246462631878722;0.6259425100093585;3.990348242380479;0.08285076522202174;0.16195044433159736;8523.186859753097;8521.21806663929;0.37730907243498324;0.37776418162157666;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.076057595457313;8103.540222633003;-0.04923588371641667;0.02872642567069213;-419.64663712009406;0.14581699121605673;-0.051542638468026904;0.028469961506488856;-417.67784400628716;0.1445151643473901
1300;1;256;5.058871243452852;5.060324275963553;1.0259237527905998;1.0273767853013007;0.2959618620585691;0.029281732757622796;0.029289071352858194;0.700680157974408;0.7021258518898734;4.032947490662252;0.09650762552949528;0.19089283230589701;8563.601186831984;8562.429871262675;0.34993675924716594;0.35039186843375947;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.19319381085019;8104.235035658848;-0.05364170296481006;0.025865117361246127;-459.36615117313613;0.13432256739733717;-0.056537703261042904;0.025585321812760208;-458.1948356038274;0.13286953488663666
1400;1;256;5.203323758537627;5.20491919405098;1.1229352524300487;1.1245306879434014;0.3040313767029419;0.02920822363364483;0.029217218400700275;0.7896956520934619;0.7912820928397593;4.080388506107578;0.11138391560708089;0.22345755767363754;8542.957480034342;8542.67128828093;0.3241579620073807;0.3246130711939741;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.278525260137863;8100.867495607525;-0.051749055928233395;0.014246687833084776;-442.08998442681695;0.07520150160023675;-0.0545378372023689;0.013944437595617556;-441.80379267340504;0.07360606608688336
1500;1;256;5.365093975963992;5.366823011840617;1.2324226872475346;1.2341517231241594;0.3102432030508654;0.029008308906598036;0.029018857469238372;0.8931711752900711;0.8948896626040557;4.132671288716457;0.1274796354547785;0.25964462043481906;8470.254883020714;8470.928543457685;0.2999726807156273;0.30042778990222085;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.427137965087378;8105.044750727864;-0.04311678188397168;0.01143217466047724;-365.2101322928502;0.062043989123385934;-0.0451427233263534;0.01111358392485429;-365.8837927298209;0.060314953246761505
1600;1;256;5.545585257710618;5.5474390913111336;1.3557894192217286;1.357643252822244;0.3145973411023396;0.02869830992167257;0.028710309903662697;1.0124937681977162;1.0143356018162417;4.189795838488889;0.14479478507258822;0.2994540205894415;8354.492539451641;8356.18786255656;0.2773809153719059;0.27783602455849943;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.828153364699572;8094.657450971627;-0.031101241308555704;0.04848329982193593;-259.83508848001384;0.28256810698895407;-0.03230901531892998;0.048165217320582446;-261.53041158493306;0.2807142733884387
1700;1;256;5.746108501266434;5.7480783299514595;1.4943463458415598;1.496316174526585;0.3170937908573646;0.028293472645875443;0.02830682167098019;1.1489590823383198;1.1509155619982403;4.251762155424874;0.16332936446050994;0.3428857581375049;8204.669592987666;8207.435471341183;0.2563826659762165;0.25683777516281003;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;5.835180038006245;8104.416719453117;-0.012219001923030798;0.015264573870842265;-100.2528735345486;0.0890715367398105;-0.012711433216506342;0.01492699582317359;-103.01875188806571;0.08710170805478512
1800;1;256;5.96788213963063;5.9699591607607845;1.6493119001062166;1.6513889212363713;0.3177325523159402;0.02780796766803046;0.02782256336001466;1.303771380122246;1.3058338055604164;4.318570239524413;0.18308337361854374;0.38993983307900915;8029.785187289329;8033.657595575168;0.23697793252855892;0.23743304171515245;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;6.099961481764848;8107.33849251043;0.009658204224922917;0.0216524878934161;77.55330522110125;0.1320793421342179;0.009088173264669886;0.021311990476118724;73.68089693526235;0.1300023210040635
1900;1;256;6.212032141312656;6.214207552248558;1.8218120505251516;1.8239874614610543;0.3165136254780667;0.027254890198778407;0.027270630181406956;1.4780435348483065;1.4802032058015806;4.390220090787504;0.20405681254668956;0.4406162454139543;7838.838466017178;7843.8404610221505;0.21916671502893348;0.219621824215527;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;6.462531932934501;8104.504555975044;0.033891001978109174;0.03876186519794855;265.66608995786646;0.250499791621845;0.03216286611384766;0.0384252462135508;260.6640949528937;0.24832438068594254
2e3;1;256;6.479592010332215;6.481857008434486;2.012880301118068;2.015145299220338;0.31343701034374394;0.026646260070576903;0.026663041967614647;1.6727970307037472;1.6750452469089794;4.466711709214148;0.22624968124494746;0.4949149951423405;7640.828572831744;7646.970293445745;0.20294901347733985;0.20340412266393337;0.002834522091319464;0.0028279440037174523;53122.25278786107;53198.61719307895;7.033108940003158;8106.395735365558;0.06093150213959992;0.0787016004433872;465.56716253381364;0.553516929670943;0.056674440394698475;0.07837955252381247;459.42544191981324;0.5512519315686726
200;2;256;4.099245494401146;4.100353178640142;0.26859254084298484;0.26970022508198116;0.08458977340481666;0.015268755241781014;0.015301436633885564;0.16873401219638717;0.16980901504327894;3.8306529535581606;0.013350799503448882;0.07175512122785198;2770.2058910946594;2770.73246591207;0.7743504950096115;0.7737873279822154;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.038009666394161;2790.2222680998902;0.0072255918123548995;-0.015164854239110008;20.01637700523088;-0.06123582800698468;0.006985035712259796;-0.015439168649056792;19.48980218782026;-0.062343512245981
300;2;256;4.191022841773879;4.19183449244895;0.3661883115694752;0.366999962244546;0.11309385931013141;0.018188573309410518;0.018217811779405076;0.2349058789499332;0.23568829115500955;3.824834530204404;0.014813362109801952;0.06447413526774234;3922.9128802497794;3923.4893961587104;0.7310430223414748;0.7304798553140787;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.14820765474676;3973.378979642491;0.012864445613051216;-0.010321370237607586;50.466099392711385;-0.04281518702711917;0.012555958980854437;-0.010517033218495744;49.88958348378037;-0.04362683770219
400;2;256;4.277888235689446;4.2784147454751364;0.4540303616752455;0.45455687146093626;0.13974025691899689;0.020723450990171123;0.02074937322176524;0.2935666537660775;0.29406724132017414;3.8238578740142004;0.01749535448626707;0.06081548670107363;4932.090702578796;4932.585395586335;0.6893290656213701;0.688765898593974;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.253807077267952;5017.465295196925;0.01731002079371535;-0.005661083820698293;85.3745926181291;-0.024081158421493498;0.016916888232758248;-0.005784857601720105;84.87989961058975;-0.024607668207184297
500;2;256;4.362262147513659;4.36251440908452;0.53453916252611;0.5347914240969704;0.16452896623141314;0.02290153878926724;0.022924271466170522;0.34710865750542963;0.34733818639938674;3.82772298498755;0.021396776632844235;0.060779175527845855;5806.290461158236;5806.579417435377;0.6492086248492973;0.6486454578219011;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.35171519108565;5940.097175929089;0.02304512935857515;-0.002423632054233353;133.80671477085252;-0.010546956428009402;0.022477369399740234;-0.002481600363229635;133.51775849371188;-0.01079921799887007
600;2;256;4.446472584122599;4.446461490153176;0.6100427209981465;0.610031627028724;0.18745998724738006;0.024749911833720224;0.024769581639642248;0.39783282191704616;0.39780205814170166;3.8364298631244522;0.026517628549533448;0.064365201748059;6554.063259064626;6554.030414946276;0.6106817000252565;0.6101185329978603;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.454652802116845;6761.768066358297;0.03169099825309184;0.0018363312153887358;207.70480729367046;0.008180217994246064;0.03072238641925238;0.0018388216383051622;207.73765141202057;0.008191311963669179
700;2;256;4.532755087902595;4.532491531067437;0.6827765794776872;0.6825130226425293;0.20853331996689772;0.02629456987236823;0.026311303491018546;0.44794868963842127;0.4476683991846131;3.8499785084249076;0.03285791023633471;0.07157356536171307;7183.9601993744955;7183.497341359463;0.5737482911492475;0.5731851241218514;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.546142210312084;7472.291601433406;0.04013543979322372;0.002944721434169474;288.3314020589105;0.013387122409488583;0.03864868710671625;0.0030026951672744474;288.7942600739434;0.013650679244646469
800;2;256;4.623252736750245;4.622747609723899;0.7548838158613289;0.7543786888349833;0.2277489643899661;0.027560437275866316;0.02757436139095453;0.49957441419549653;0.4990553630540626;3.868368920888916;0.040417621693248015;0.08240426636880807;7704.53238516437;7703.539149915374;0.5384083982212706;0.5378452311938744;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.670968203863116;7816.211853853942;0.014495294861063691;0.01021532689377081;111.67946868957188;0.047715467112871224;0.014415257166169598;0.010323468718827049;112.67270393856779;0.048220594139216644
900;2;256;4.7200161440724004;4.7192803395294165;0.8284150435559237;0.8276792390129395;0.24510692051658522;0.02857136303668644;0.02858260433192212;0.554736760002652;0.5539897141644321;3.891601100516477;0.049196762920273376;0.09685730476934401;8124.330919510776;8122.714793854448;0.5046620212413255;0.5040988542139294;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.7894593804053045;7990.422723398906;-0.016482366048173425;0.014499180558250705;-133.90819611186998;0.06944323633290406;-0.016556329375183337;0.014652810537031666;-132.29207045554176;0.070179040875888
1e3;2;256;4.825003458786177;4.8240478694011015;0.9053284114785853;0.9043728220935103;0.26060718834675517;0.029350120769117423;0.02935880592821017;0.6153711023627126;0.614406827818545;3.9196750473075914;0.059195333917410775;0.11493268056332087;8451.906905490245;8449.583226417115;0.4725091602094126;0.47194599318201635;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;4.912648017659336;8074.700883726719;-0.04462969433779463;0.01784059402548408;-377.2060217635253;0.08764455887315936;-0.046426777671221414;0.018035110176781752;-374.8823426903955;0.08860014825823459
1100;2;256;4.940080365318946;4.938915883766328;0.9874896040566873;0.9863251225040693;0.2742497678804757;0.029918408709264994;0.02992466441592436;0.6833214274669466;0.6821506902076693;3.952590761262259;0.07041333468466024;0.13663039375073865;8695.811446179297;8692.703400843817;0.44194981512553144;0.4413866480981353;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.022321307915975;8087.473925790621;-0.06995753348078437;0.0163750858527121;-608.3375203886762;0.08224094259702941;-0.07483541592921167;0.016606947074092358;-605.2294750531955;0.08340542414964691
1200;2;256;5.06702008360834;5.0656576025627285;1.0766718412278613;1.0753093601822494;0.28603465911774706;0.030296849715051734;0.030300802652987312;0.7603403323950624;0.7589738984115151;3.990348242380479;0.08285076522202174;0.16195044433159736;8864.595644654466;8860.634270374981;0.4129839859896822;0.4124208189622861;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.1564785192996165;8092.401944914653;-0.08710986159932316;0.017348745923492608;-772.1936997398134;0.08945843569127643;-0.09493254668882257;0.01761297296148223;-768.2323254603289;0.09082091673688808
1300;2;256;5.207503369102252;5.205953781238192;1.17455587844;1.1730062905759402;0.2959618620585691;0.030504991266217092;0.030506768119138446;0.8480890251152138;0.8465376603982326;4.032947490662252;0.09650762552949528;0.19089283230589701;8966.810603992277;8961.934788251045;0.38561167280186504;0.3850485057744688;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.276626303217657;8097.953197080505;-0.09689704012761598;0.013099835035362262;-868.8574069117722;0.06912293411540471;-0.10669135399325658;0.013393505228211531;-863.98159117054;0.07067252197946416
1400;2;256;5.363118512758831;5.361392710750873;1.2827300066512533;1.2810042046432946;0.3040313767029419;0.030561305464317436;0.03056103291593417;0.9481373244839939;0.9464117950244186;4.080388506107578;0.11138391560708089;0.22345755767363754;9011.007427269255;9005.16390771245;0.35983287556207966;0.35926970853468354;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.378897212974803;8098.309564852158;-0.10128699479872541;0.0029334452009812553;-912.697862417097;0.015778700215972385;-0.1119806961685154;0.0032542920102110948;-906.8543428602916;0.01750450222393063
1500;2;256;5.535361341046491;5.533470217569182;1.4026900523300339;1.4007989288527245;0.3102432030508654;0.03048318903272599;0.030480993766747684;1.0619636602464424;1.0600747320351114;4.132671288716457;0.1274796354547785;0.25964462043481906;9005.737217561931;8998.880581999627;0.3356475942703264;0.3350844272429303;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.525399448611596;8099.383536516558;-0.10064180856597824;-0.0018029271055503015;-906.3536810453734;-0.009961892434894537;-0.1110574701676532;-0.00146066705812801;-899.4970454830691;-0.008070768957585628
1600;2;256;5.7256352159439;5.7235896636717865;1.53583937745501;1.5337938251828978;0.3145973411023396;0.030286963316632838;0.03028297201676907;1.1909550730360374;1.188913512063789;4.189795838488889;0.14479478507258822;0.2994540205894415;8959.551077946828;8951.643764353008;0.313055828926605;0.3124926618992089;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.99267642178488;8100.400678270993;-0.09589212586672566;0.04456125895104546;-859.1503996758347;0.26704120584098057;-0.10508654076401938;0.04490260097056067;-851.243086082015;0.2690867581130938
1700;2;256;5.935251034939987;5.933061946547621;1.6834888795151128;1.6812997911227467;0.3170937908573646;0.029987874283045023;0.029982213633005357;1.3364072143747032;1.3342237866323767;4.251762155424874;0.16332936446050994;0.3428857581375049;8881.000111500478;8872.012408013035;0.2920575795309156;0.2914944125035195;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;5.987973848363214;8094.044131337137;-0.08861118908716939;0.008804783514149492;-786.9559801633413;0.05272281342322671;-0.09611613972598619;0.009170364334607524;-777.9682766758988;0.05491190181559258
1800;2;256;6.165427231033943;6.163105499195869;1.8468569915095305;1.8445352596714562;0.3177325523159402;0.02960009252078636;0.02959288920428039;1.4995243466728039;1.4972098181512354;4.318570239524413;0.18308337361854374;0.38993983307900915;8778.635421299401;8768.545466220137;0.272652846083258;0.2720896790558619;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;6.284549287965181;8100.733807637511;-0.07722175271308263;0.018954749413669876;-677.9016136618902;0.11912205693123745;-0.08243841538812227;0.0193241843137223;-667.8116585826265;0.12144378876931139
1900;2;256;6.417289772735218;6.414846290125984;2.0270696819477143;2.024626199338481;0.3165136254780667;0.029136713240497623;0.029128093941234924;1.68141934322915;1.6789844799191793;4.390220090787504;0.20405681254668956;0.4406162454139543;8661.008110420136;8649.801892214757;0.2548416285836326;0.25427846155623646;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;6.689272290241788;8096.432207990543;-0.06518593392729269;0.04065950759746074;-564.575902429593;0.27198251750656954;-0.06834734979662782;0.0410247913687311;-553.3696842242134;0.2744260001158034
2e3;2;256;6.691872164063517;6.6893178233576736;2.225160454849369;2.2226061141435256;0.31343701034374394;0.028609756274636418;0.028599847676326555;1.883113688230989;1.8805692561234553;4.466711709214148;0.22624968124494746;0.4949149951423405;8536.6692819392;8524.34063923732;0.23862392703203894;0.23806076000464282;0.0026579981239523874;0.0026661380652014434;55905.627628538714;55854.35169234211;7.325688893287704;8107.225424178512;-0.05030578596610856;0.08651974421203354;-429.443857760687;0.6338167292241872;-0.051449810907542776;0.0868684268742448;-417.11521505880773;0.6363710699300302
